199.0,49.0,287.0,49.0,287.0,113.0,199.0,113.0
182.0,67.0,271.0,67.0,271.0,132.0,182.0,132.0
194.0,60.0,283.0,60.0,283.0,125.0,194.0,125.0
176.0,77.0,265.0,77.0,265.0,142.0,176.0,142.0
158.0,82.0,247.0,82.0,247.0,147.0,158.0,147.0
145.0,91.0,234.0,91.0,234.0,156.0,145.0,156.0
142.0,108.0,231.0,108.0,231.0,173.0,142.0,173.0
143.0,117.0,232.0,117.0,232.0,182.0,143.0,182.0
144.0,124.0,233.0,124.0,233.0,189.0,144.0,189.0
164.0,117.0,253.0,117.0,253.0,182.0,164.0,182.0
178.0,101.0,267.0,101.0,267.0,166.0,178.0,166.0
161.0,100.0,250.0,100.0,250.0,165.0,161.0,165.0
185.0,100.0,274.0,100.0,274.0,165.0,185.0,165.0
208.0,104.0,297.0,104.0,297.0,169.0,208.0,169.0
232.0,107.0,321.0,107.0,321.0,172.0,232.0,172.0
213.0,117.0,302.0,117.0,302.0,182.0,213.0,182.0
233.0,103.0,322.0,103.0,322.0,168.0,233.0,168.0
228.0,103.0,317.0,103.0,317.0,168.0,228.0,168.0
210.0,102.0,299.0,102.0,299.0,167.0,210.0,167.0
204.0,100.0,293.0,100.0,293.0,165.0,204.0,165.0
200.0,99.0,289.0,99.0,289.0,164.0,200.0,164.0
191.0,103.0,280.0,103.0,280.0,168.0,191.0,168.0
184.0,109.0,273.0,109.0,273.0,174.0,184.0,174.0
183.0,117.0,272.0,117.0,272.0,182.0,183.0,182.0
186.0,124.0,275.0,124.0,275.0,189.0,186.0,189.0
191.0,127.0,280.0,127.0,280.0,192.0,191.0,192.0
190.0,124.0,279.0,124.0,279.0,189.0,190.0,189.0
186.0,120.0,275.0,120.0,275.0,185.0,186.0,185.0
181.0,123.0,270.0,123.0,270.0,188.0,181.0,188.0
183.0,130.0,272.0,130.0,272.0,195.0,183.0,195.0
191.0,135.0,280.0,135.0,280.0,200.0,191.0,200.0
199.0,139.0,288.0,139.0,288.0,204.0,199.0,204.0
192.0,134.0,281.0,134.0,281.0,199.0,192.0,199.0
178.0,136.0,267.0,136.0,267.0,201.0,178.0,201.0
168.0,132.0,257.0,132.0,257.0,197.0,168.0,197.0
156.0,129.0,245.0,129.0,245.0,194.0,156.0,194.0
139.0,127.0,228.0,127.0,228.0,192.0,139.0,192.0
133.0,129.0,222.0,129.0,222.0,194.0,133.0,194.0
129.0,129.0,218.0,129.0,218.0,194.0,129.0,194.0
131.0,125.0,220.0,125.0,220.0,190.0,131.0,190.0
132.0,122.0,221.0,122.0,221.0,187.0,132.0,187.0
129.0,123.0,218.0,123.0,218.0,188.0,129.0,188.0
127.0,133.0,216.0,133.0,216.0,198.0,127.0,198.0
126.0,141.0,215.0,141.0,215.0,206.0,126.0,206.0
131.0,140.0,220.0,140.0,220.0,205.0,131.0,205.0
141.0,143.0,230.0,143.0,230.0,208.0,141.0,208.0
153.0,147.0,242.0,147.0,242.0,212.0,153.0,212.0
173.0,151.0,262.0,151.0,262.0,216.0,173.0,216.0
187.0,150.0,276.0,150.0,276.0,215.0,187.0,215.0
192.0,150.0,281.0,150.0,281.0,215.0,192.0,215.0
183.0,147.0,272.0,147.0,272.0,212.0,183.0,212.0
171.0,147.0,260.0,147.0,260.0,212.0,171.0,212.0
168.0,143.0,257.0,143.0,257.0,208.0,168.0,208.0
171.0,146.0,260.0,146.0,260.0,211.0,171.0,211.0
163.0,157.0,252.0,157.0,252.0,222.0,163.0,222.0
165.0,161.0,254.0,161.0,254.0,226.0,165.0,226.0
174.0,161.0,263.0,161.0,263.0,226.0,174.0,226.0
177.0,163.0,266.0,163.0,266.0,228.0,177.0,228.0
177.0,161.0,266.0,161.0,266.0,226.0,177.0,226.0
177.0,160.0,266.0,160.0,266.0,225.0,177.0,225.0
178.0,158.0,267.0,158.0,267.0,223.0,178.0,223.0
178.0,154.0,267.0,154.0,267.0,219.0,178.0,219.0
177.0,155.0,266.0,155.0,266.0,220.0,177.0,220.0
176.0,157.0,265.0,157.0,265.0,222.0,176.0,222.0
177.0,159.0,266.0,159.0,266.0,224.0,177.0,224.0
179.0,159.0,268.0,159.0,268.0,224.0,179.0,224.0
179.0,162.0,268.0,162.0,268.0,227.0,179.0,227.0
179.0,162.0,268.0,162.0,268.0,227.0,179.0,227.0
180.0,162.0,269.0,162.0,269.0,227.0,180.0,227.0
181.0,161.0,270.0,161.0,270.0,226.0,181.0,226.0
183.0,163.0,272.0,163.0,272.0,228.0,183.0,228.0
184.0,164.0,273.0,164.0,273.0,229.0,184.0,229.0
185.0,161.0,274.0,161.0,274.0,226.0,185.0,226.0
187.0,160.0,276.0,160.0,276.0,225.0,187.0,225.0
188.0,162.0,277.0,162.0,277.0,227.0,188.0,227.0
188.0,163.0,277.0,163.0,277.0,228.0,188.0,228.0
190.0,161.0,279.0,161.0,279.0,226.0,190.0,226.0
192.0,161.0,281.0,161.0,281.0,226.0,192.0,226.0
194.0,162.0,283.0,162.0,283.0,227.0,194.0,227.0
196.0,161.0,285.0,161.0,285.0,226.0,196.0,226.0
196.0,158.0,285.0,158.0,285.0,223.0,196.0,223.0
195.0,159.0,284.0,159.0,284.0,224.0,195.0,224.0
191.0,160.0,280.0,160.0,280.0,225.0,191.0,225.0
194.0,156.0,283.0,156.0,283.0,221.0,194.0,221.0
195.0,154.0,284.0,154.0,284.0,219.0,195.0,219.0
193.0,154.0,282.0,154.0,282.0,219.0,193.0,219.0
193.0,154.0,282.0,154.0,282.0,219.0,193.0,219.0
194.0,154.0,283.0,154.0,283.0,219.0,194.0,219.0
195.0,154.0,284.0,154.0,284.0,219.0,195.0,219.0
199.0,157.0,288.0,157.0,288.0,222.0,199.0,222.0
201.0,155.0,290.0,155.0,290.0,220.0,201.0,220.0
202.0,155.0,291.0,155.0,291.0,220.0,202.0,220.0
203.0,156.0,292.0,156.0,292.0,221.0,203.0,221.0
205.0,152.0,294.0,152.0,294.0,217.0,205.0,217.0
204.0,151.0,293.0,151.0,293.0,216.0,204.0,216.0
205.0,153.0,294.0,153.0,294.0,218.0,205.0,218.0
207.0,151.0,296.0,151.0,296.0,216.0,207.0,216.0
207.0,151.0,296.0,151.0,296.0,216.0,207.0,216.0
208.0,152.0,297.0,152.0,297.0,217.0,208.0,217.0
210.0,153.0,299.0,153.0,299.0,218.0,210.0,218.0
213.0,153.0,302.0,153.0,302.0,218.0,213.0,218.0
221.0,151.0,310.0,151.0,310.0,216.0,221.0,216.0
233.0,150.0,322.0,150.0,322.0,215.0,233.0,215.0
242.0,155.0,331.0,155.0,331.0,220.0,242.0,220.0
236.0,149.0,325.0,149.0,325.0,214.0,236.0,214.0
233.0,154.0,322.0,154.0,322.0,219.0,233.0,219.0
230.0,149.0,319.0,149.0,319.0,214.0,230.0,214.0
231.0,144.0,320.0,144.0,320.0,209.0,231.0,209.0
240.0,126.0,329.0,126.0,329.0,191.0,240.0,191.0
