104.06,141.57,114.5,154.87,84.981,178.05,74.537,164.74
104.0,140.0,115.0,140.0,115.0,164.0,104.0,164.0
104.0,138.0,115.0,138.0,115.0,162.0,104.0,162.0
103.0,137.0,114.0,137.0,114.0,161.0,103.0,161.0
104.0,136.0,115.0,136.0,115.0,160.0,104.0,160.0
103.0,135.0,114.0,135.0,114.0,159.0,103.0,159.0
105.0,135.0,116.0,135.0,116.0,159.0,105.0,159.0
103.0,131.0,114.0,131.0,114.0,155.0,103.0,155.0
103.0,130.0,114.0,130.0,114.0,154.0,103.0,154.0
101.0,128.0,112.0,128.0,112.0,152.0,101.0,152.0
102.0,127.0,113.0,127.0,113.0,151.0,102.0,151.0
102.0,124.0,113.0,124.0,113.0,148.0,102.0,148.0
92.0,126.0,103.0,126.0,103.0,150.0,92.0,150.0
93.0,122.0,104.0,122.0,104.0,146.0,93.0,146.0
97.0,109.0,108.0,109.0,108.0,133.0,97.0,133.0
95.0,118.0,106.0,118.0,106.0,142.0,95.0,142.0
90.0,116.0,101.0,116.0,101.0,140.0,90.0,140.0
80.0,117.0,91.0,117.0,91.0,141.0,80.0,141.0
81.0,112.0,92.0,112.0,92.0,136.0,81.0,136.0
80.0,108.0,91.0,108.0,91.0,132.0,80.0,132.0
77.0,104.0,88.0,104.0,88.0,128.0,77.0,128.0
78.0,103.0,89.0,103.0,89.0,127.0,78.0,127.0
76.0,100.0,87.0,100.0,87.0,124.0,76.0,124.0
79.0,96.0,90.0,96.0,90.0,120.0,79.0,120.0
96.0,91.0,107.0,91.0,107.0,115.0,96.0,115.0
98.0,86.0,109.0,86.0,109.0,110.0,98.0,110.0
100.0,83.0,111.0,83.0,111.0,107.0,100.0,107.0
102.0,80.0,113.0,80.0,113.0,104.0,102.0,104.0
81.0,75.0,92.0,75.0,92.0,99.0,81.0,99.0
95.0,79.0,106.0,79.0,106.0,103.0,95.0,103.0
81.0,65.0,92.0,65.0,92.0,89.0,81.0,89.0
82.0,59.0,93.0,59.0,93.0,83.0,82.0,83.0
81.0,55.0,92.0,55.0,92.0,79.0,81.0,79.0
81.0,51.0,92.0,51.0,92.0,75.0,81.0,75.0
79.0,47.0,90.0,47.0,90.0,71.0,79.0,71.0
78.0,44.0,89.0,44.0,89.0,68.0,78.0,68.0
78.0,42.0,89.0,42.0,89.0,66.0,78.0,66.0
78.0,36.0,89.0,36.0,89.0,60.0,78.0,60.0
77.0,38.0,88.0,38.0,88.0,62.0,77.0,62.0
77.0,16.0,88.0,16.0,88.0,40.0,77.0,40.0
77.0,37.0,88.0,37.0,88.0,61.0,77.0,61.0
73.0,39.0,84.0,39.0,84.0,63.0,73.0,63.0
74.0,36.0,85.0,36.0,85.0,60.0,74.0,60.0
75.0,33.0,86.0,33.0,86.0,57.0,75.0,57.0
79.0,31.0,90.0,31.0,90.0,55.0,79.0,55.0
79.0,34.0,90.0,34.0,90.0,58.0,79.0,58.0
78.0,27.0,89.0,27.0,89.0,51.0,78.0,51.0
77.0,31.0,88.0,31.0,88.0,55.0,77.0,55.0
83.0,34.0,94.0,34.0,94.0,58.0,83.0,58.0
81.0,39.0,92.0,39.0,92.0,63.0,81.0,63.0
83.0,51.0,94.0,51.0,94.0,75.0,83.0,75.0
83.0,45.0,94.0,45.0,94.0,69.0,83.0,69.0
86.0,45.0,97.0,45.0,97.0,69.0,86.0,69.0
88.0,54.0,99.0,54.0,99.0,78.0,88.0,78.0
89.0,52.0,100.0,52.0,100.0,76.0,89.0,76.0
93.0,62.0,104.0,62.0,104.0,86.0,93.0,86.0
105.0,48.0,116.0,48.0,116.0,72.0,105.0,72.0
107.0,50.0,118.0,50.0,118.0,74.0,107.0,74.0
98.0,71.0,109.0,71.0,109.0,95.0,98.0,95.0
100.0,70.0,111.0,70.0,111.0,94.0,100.0,94.0
103.0,72.0,114.0,72.0,114.0,96.0,103.0,96.0
105.0,73.0,116.0,73.0,116.0,97.0,105.0,97.0
106.0,73.0,117.0,73.0,117.0,97.0,106.0,97.0
107.0,68.0,118.0,68.0,118.0,92.0,107.0,92.0
109.0,77.0,120.0,77.0,120.0,101.0,109.0,101.0
111.0,73.0,122.0,73.0,122.0,97.0,111.0,97.0
105.0,71.0,116.0,71.0,116.0,95.0,105.0,95.0
112.0,80.0,123.0,80.0,123.0,104.0,112.0,104.0
112.0,80.0,123.0,80.0,123.0,104.0,112.0,104.0
112.0,78.0,123.0,78.0,123.0,102.0,112.0,102.0
114.0,78.0,125.0,78.0,125.0,102.0,114.0,102.0
113.0,78.0,124.0,78.0,124.0,102.0,113.0,102.0
112.0,77.0,123.0,77.0,123.0,101.0,112.0,101.0
112.0,77.0,123.0,77.0,123.0,101.0,112.0,101.0
111.0,74.0,122.0,74.0,122.0,98.0,111.0,98.0
113.0,77.0,124.0,77.0,124.0,101.0,113.0,101.0
112.0,77.0,123.0,77.0,123.0,101.0,112.0,101.0
112.0,77.0,123.0,77.0,123.0,101.0,112.0,101.0
107.0,73.0,118.0,73.0,118.0,97.0,107.0,97.0
112.0,76.0,123.0,76.0,123.0,100.0,112.0,100.0
106.0,71.0,117.0,71.0,117.0,95.0,106.0,95.0
104.0,70.0,115.0,70.0,115.0,94.0,104.0,94.0
114.0,75.0,125.0,75.0,125.0,99.0,114.0,99.0
105.0,67.0,116.0,67.0,116.0,91.0,105.0,91.0
108.0,68.0,119.0,68.0,119.0,92.0,108.0,92.0
104.0,68.0,115.0,68.0,115.0,92.0,104.0,92.0
101.0,70.0,112.0,70.0,112.0,94.0,101.0,94.0
103.0,68.0,114.0,68.0,114.0,92.0,103.0,92.0
103.0,69.0,114.0,69.0,114.0,93.0,103.0,93.0
103.0,70.0,114.0,70.0,114.0,94.0,103.0,94.0
103.0,69.0,114.0,69.0,114.0,93.0,103.0,93.0
102.0,70.0,113.0,70.0,113.0,94.0,102.0,94.0
102.0,71.0,113.0,71.0,113.0,95.0,102.0,95.0
104.0,67.0,115.0,67.0,115.0,91.0,104.0,91.0
103.0,68.0,114.0,68.0,114.0,92.0,103.0,92.0
102.0,67.0,113.0,67.0,113.0,91.0,102.0,91.0
103.0,69.0,114.0,69.0,114.0,93.0,103.0,93.0
104.0,67.0,115.0,67.0,115.0,91.0,104.0,91.0
102.0,69.0,113.0,69.0,113.0,93.0,102.0,93.0
103.0,70.0,114.0,70.0,114.0,94.0,103.0,94.0
103.0,69.0,114.0,69.0,114.0,93.0,103.0,93.0
101.0,70.0,112.0,70.0,112.0,94.0,101.0,94.0
102.0,72.0,113.0,72.0,113.0,96.0,102.0,96.0
106.0,68.0,117.0,68.0,117.0,92.0,106.0,92.0
104.0,67.0,115.0,67.0,115.0,91.0,104.0,91.0
117.0,57.0,128.0,57.0,128.0,81.0,117.0,81.0
101.0,76.0,112.0,76.0,112.0,100.0,101.0,100.0
111.0,65.0,122.0,65.0,122.0,89.0,111.0,89.0
109.0,68.0,120.0,68.0,120.0,92.0,109.0,92.0
111.0,60.0,122.0,60.0,122.0,84.0,111.0,84.0
114.0,84.0,125.0,84.0,125.0,108.0,114.0,108.0
109.0,68.0,120.0,68.0,120.0,92.0,109.0,92.0
103.0,68.0,114.0,68.0,114.0,92.0,103.0,92.0
108.0,67.0,119.0,67.0,119.0,91.0,108.0,91.0
109.0,67.0,120.0,67.0,120.0,91.0,109.0,91.0
113.0,67.0,124.0,67.0,124.0,91.0,113.0,91.0
110.0,66.0,121.0,66.0,121.0,90.0,110.0,90.0
114.0,63.0,125.0,63.0,125.0,87.0,114.0,87.0
98.0,44.0,109.0,44.0,109.0,68.0,98.0,68.0
117.0,60.0,128.0,60.0,128.0,84.0,117.0,84.0
120.0,61.0,131.0,61.0,131.0,85.0,120.0,85.0
122.0,62.0,133.0,62.0,133.0,86.0,122.0,86.0
