735.0,217.0,816.0,217.0,816.0,388.0,735.0,388.0
741.0,222.0,823.0,222.0,823.0,394.0,741.0,394.0
741.0,223.0,823.0,223.0,823.0,395.0,741.0,395.0
756.0,226.0,838.0,226.0,838.0,398.0,756.0,398.0
763.0,222.0,845.0,222.0,845.0,394.0,763.0,394.0
763.0,222.0,845.0,222.0,845.0,394.0,763.0,394.0
777.0,213.0,859.0,213.0,859.0,385.0,777.0,385.0
778.0,213.0,860.0,213.0,860.0,385.0,778.0,385.0
795.0,230.0,877.0,230.0,877.0,402.0,795.0,402.0
800.0,212.0,882.0,212.0,882.0,384.0,800.0,384.0
800.0,211.0,882.0,211.0,882.0,383.0,800.0,383.0
808.0,203.0,890.0,203.0,890.0,375.0,808.0,375.0
814.0,204.0,896.0,204.0,896.0,376.0,814.0,376.0
815.0,205.0,897.0,205.0,897.0,377.0,815.0,377.0
827.0,213.0,909.0,213.0,909.0,385.0,827.0,385.0
830.0,215.0,912.0,215.0,912.0,387.0,830.0,387.0
831.0,215.0,913.0,215.0,913.0,387.0,831.0,387.0
809.0,212.0,891.0,212.0,891.0,384.0,809.0,384.0
785.0,213.0,867.0,213.0,867.0,385.0,785.0,385.0
785.0,213.0,867.0,213.0,867.0,385.0,785.0,385.0
809.0,207.0,891.0,207.0,891.0,379.0,809.0,379.0
814.0,202.0,896.0,202.0,896.0,374.0,814.0,374.0
817.0,201.0,899.0,201.0,899.0,373.0,817.0,373.0
817.0,199.0,899.0,199.0,899.0,371.0,817.0,371.0
829.0,197.0,911.0,197.0,911.0,369.0,829.0,369.0
836.0,197.0,918.0,197.0,918.0,369.0,836.0,369.0
846.0,200.0,928.0,200.0,928.0,372.0,846.0,372.0
846.0,200.0,928.0,200.0,928.0,372.0,846.0,372.0
857.0,191.0,939.0,191.0,939.0,363.0,857.0,363.0
863.0,194.0,945.0,194.0,945.0,366.0,863.0,366.0
865.0,198.0,947.0,198.0,947.0,370.0,865.0,370.0
865.0,198.0,947.0,198.0,947.0,370.0,865.0,370.0
871.0,199.0,953.0,199.0,953.0,371.0,871.0,371.0
874.0,199.0,956.0,199.0,956.0,371.0,874.0,371.0
875.0,196.0,957.0,196.0,957.0,368.0,875.0,368.0
880.0,201.0,962.0,201.0,962.0,373.0,880.0,373.0
880.0,184.0,962.0,184.0,962.0,356.0,880.0,356.0
869.0,185.0,951.0,185.0,951.0,357.0,869.0,357.0
883.0,205.0,965.0,205.0,965.0,377.0,883.0,377.0
881.0,203.0,963.0,203.0,963.0,375.0,881.0,375.0
887.0,190.0,969.0,190.0,969.0,362.0,887.0,362.0
882.0,195.0,964.0,195.0,964.0,367.0,882.0,367.0
881.0,196.0,963.0,196.0,963.0,368.0,881.0,368.0
881.0,195.0,963.0,195.0,963.0,367.0,881.0,367.0
881.0,195.0,963.0,195.0,963.0,367.0,881.0,367.0
887.0,192.0,969.0,192.0,969.0,364.0,887.0,364.0
890.0,188.0,972.0,188.0,972.0,360.0,890.0,360.0
893.0,184.0,975.0,184.0,975.0,356.0,893.0,356.0
892.0,183.0,974.0,183.0,974.0,355.0,892.0,355.0
893.0,184.0,975.0,184.0,975.0,356.0,893.0,356.0
884.0,180.0,966.0,180.0,966.0,352.0,884.0,352.0
903.0,189.0,985.0,189.0,985.0,361.0,903.0,361.0
913.0,183.0,995.0,183.0,995.0,355.0,913.0,355.0
899.0,186.0,981.0,186.0,981.0,358.0,899.0,358.0
902.0,190.0,984.0,190.0,984.0,362.0,902.0,362.0
906.0,195.0,988.0,195.0,988.0,367.0,906.0,367.0
905.0,198.0,987.0,198.0,987.0,370.0,905.0,370.0
905.0,199.0,987.0,199.0,987.0,371.0,905.0,371.0
907.0,202.0,989.0,202.0,989.0,374.0,907.0,374.0
910.0,202.0,992.0,202.0,992.0,374.0,910.0,374.0
913.0,203.0,995.0,203.0,995.0,375.0,913.0,375.0
914.0,202.0,996.0,202.0,996.0,374.0,914.0,374.0
