179.2,347.97,225.26,343.23,236.85,455.91,190.79,460.65
185.0,350.0,232.0,350.0,232.0,463.0,185.0,463.0
193.0,352.0,240.0,352.0,240.0,465.0,193.0,465.0
197.0,354.0,244.0,354.0,244.0,467.0,197.0,467.0
210.0,356.0,257.0,356.0,257.0,469.0,210.0,469.0
221.0,359.0,268.0,359.0,268.0,472.0,221.0,472.0
232.0,361.0,279.0,361.0,279.0,474.0,232.0,474.0
244.0,364.0,291.0,364.0,291.0,477.0,244.0,477.0
256.0,366.0,303.0,366.0,303.0,479.0,256.0,479.0
268.0,367.0,315.0,367.0,315.0,480.0,268.0,480.0
280.0,363.0,327.0,363.0,327.0,476.0,280.0,476.0
294.0,365.0,341.0,365.0,341.0,478.0,294.0,478.0
307.0,367.0,354.0,367.0,354.0,480.0,307.0,480.0
320.0,367.0,367.0,367.0,367.0,480.0,320.0,480.0
336.0,370.0,383.0,370.0,383.0,483.0,336.0,483.0
351.0,372.0,398.0,372.0,398.0,485.0,351.0,485.0
372.0,374.0,419.0,374.0,419.0,487.0,372.0,487.0
389.0,376.0,436.0,376.0,436.0,489.0,389.0,489.0
408.0,383.0,455.0,383.0,455.0,496.0,408.0,496.0
421.0,385.0,468.0,385.0,468.0,498.0,421.0,498.0
425.0,383.0,472.0,383.0,472.0,496.0,425.0,496.0
432.0,376.0,479.0,376.0,479.0,489.0,432.0,489.0
456.0,379.0,503.0,379.0,503.0,492.0,456.0,492.0
460.0,381.0,507.0,381.0,507.0,494.0,460.0,494.0
464.0,382.0,511.0,382.0,511.0,495.0,464.0,495.0
453.0,382.0,500.0,382.0,500.0,495.0,453.0,495.0
436.0,379.0,483.0,379.0,483.0,492.0,436.0,492.0
417.0,381.0,464.0,381.0,464.0,494.0,417.0,494.0
441.0,386.0,488.0,386.0,488.0,499.0,441.0,499.0
444.0,388.0,491.0,388.0,491.0,501.0,444.0,501.0
420.0,391.0,467.0,391.0,467.0,504.0,420.0,504.0
440.0,398.0,487.0,398.0,487.0,511.0,440.0,511.0
444.0,404.0,491.0,404.0,491.0,517.0,444.0,517.0
467.0,412.0,514.0,412.0,514.0,525.0,467.0,525.0
480.0,407.0,527.0,407.0,527.0,520.0,480.0,520.0
463.0,410.0,510.0,410.0,510.0,523.0,463.0,523.0
461.0,414.0,508.0,414.0,508.0,527.0,461.0,527.0
447.0,423.0,494.0,423.0,494.0,536.0,447.0,536.0
449.0,433.0,496.0,433.0,496.0,546.0,449.0,546.0
428.0,441.0,475.0,441.0,475.0,554.0,428.0,554.0
409.0,447.0,456.0,447.0,456.0,560.0,409.0,560.0
391.0,458.0,438.0,458.0,438.0,571.0,391.0,571.0
405.0,471.0,452.0,471.0,452.0,584.0,405.0,584.0
415.0,490.0,462.0,490.0,462.0,603.0,415.0,603.0
410.0,506.0,457.0,506.0,457.0,619.0,410.0,619.0
426.0,524.0,473.0,524.0,473.0,637.0,426.0,637.0
440.0,543.0,487.0,543.0,487.0,656.0,440.0,656.0
